0x775c72fb1c28c46f5e9976ffa08f348298fbcec0, 0.004432727676306443, 20119.48596106749
0xecce08c2636820a81fc0c805dbdc7d846636bbc4, 0.756822282470827, 3161733.547388524
0x073502e1d77e98bc4f6c526182bb637b46bf53df, 0.29017022133434806, 1209243.6187867485
0x964b2c3df9f29ded421ab05974306255f20a1f98, 1842.879961864297, 1744727676.9908779
0xb3d7e2431a2e21dd9474fd39062568eeb5d1dae7, 578.4619449001775, 581756982.6807709
0x2f70642a50d74111be3460f97c604359bc245da8, 1000.2222601289751, 1763714683.706665
0x2cafe9cba9da5a49e3ff28eb63958c2583cd552a, 1055.846130487619, 1224331752.9868965
0x80f227a6f50d75f31e83e881d26ad22d147e2fd3, 538.7963531389819, 1133416947.8799744
0x0fb11728d48ce180538490b3a09fa7c11cf4a344, 6092.353807974276, 15017554657.525146
0x918def53676ad8d5955c637c43983d1d7db46dea, 499.9212328767123, 1300805598.422821
0x7d580964ccd697152f9421142229d097fb03d1b1, 3592.1771357961443, 8516761380.022705
0x659082a1b071fe769fd4fc8acc3c056986375081, 318.57714351851854, 267057899.4626162
0x27cc46dbc92eca7785103483e82de0c6246124e4, 8418.60595473927, 23640920483.626953
0x270595e1e45e4d28e8eda95747f2e222aaa755ea, 4197.992660768646, 8752024868.233349
0x749204e590e3820d72c11ab5f73b8b02c3438869, 0.012466742770167428, 51498.06360437721
0xf7159f3ea4c932e097f20603a76a6e22d58a4044, 9.759003583797734, 40274588.03403187
0xe48ff39b6811fd3bc5c81b8eb2d7a2c5b2604863, 1537.1158816517716, 1254493775.871231
0x87410637492eeb199291d8041de2b0e3e71547f3, 0, 5197757.840816498
0xa8c56cfcbab094ec31319716422caf4fb8003573, 0, 1721903.5081644356
0x0962e1ce0819c840519a95111c9b2e4d8e475ecc, 636.4639597589077, 612720946.8173718
0x95263bac044453e7d63347a399f8cdea99f0d531, 332.5573133682538, 1368235566.031311
0x2ff99b5d39759632827d44b4155e983ae816a284, 105.53618615385116, 433700165.4778595
0xf8861c420fab6bad324f2e83eeedbb8c71cb0a15, 0, 400135.31878972054
0x63c2827a62e3715ce9c4fa8ddb3c3e89116f6202, 1.2168592085235919, 4989064.954134226
0x455d3752cd28a7d2a7d955acf99da9ddc4c2e3ed, 9.100921863108828, 37309570.462384224
0x1f906ab7bd49059d29cac759bc84f9008dbf4112, 325.5368529327594, 877647371.7398739
0x175b1aa14ebf9e0761d998bac8d7960bf0705f45, 0.10099253613330797, 413950.8834054172
0xf15165e9d655b200efa5b184a3741b3ec5ff0b1d, 0.8766590805745814, 3591930.4292132854
0xa9e0da4ba1b522b09d5f37abab08c0ebeb324f58, 10497.858856544903, 27497708169.04754
0x0c9a01a29d64a4c54497f2780a1f6a49bd89ee97, 2.1252724354175565, 8593482.268180609
0x336f2809f43fefb062a2b25f1c74a22a9bb26981, 3998.8838470319633, 2261027578.5826597
0xeda687a18d49fdcddfae38475cc4f3ce979ac133, 21.770434045158193, 60563870.90926933
0x2ec7da3139921cdca85d5eb1b870538e42f6b0ab, 0, 18737342.92158699
0xf7c58dfeb06691c6b37b64ddb9ca50a587caeb06, 976.4723915605923, 1736092451.459549
0x77692ec8dff80d651c4e27574234429861e06a8f, 336.64759284468937, 806363947.6032295
0x75f74de8c945725703f1a000521dc72a4f27701e, 1248.295004122273, 3366773888.3523254
0x4ddcad765a5a1497c26807078a318b4c1c2fc1e7, 208.23867651255708, 452877992.53790283
0x3930d9d8b77069ad62c4a1b5d943c1545f1e3a96, 384.72470324539876, 1093103227.3342896
0x9402229b147566037f850cdbb2f3a1bc58bf6783, 779.7288389459665, 3034440313.1011963
0xcca1ad5b7ae6bbe9330d85fc8cdebbe5bc45f48a, 300.82722472425775, 1170025825.9943848
0xefa3d9796e92078b34e074fc95b925582903f170, 0, 28301307.06475067
0xfd37d1d90c2f71e78aa25e968b31e6c341e8d224, 89.01750995466568, 346142317.51220703
0x9bd6a4c27d4e2d9d2af86455f2336437be854004, 106.52281425989345, 110790854.45734143
0x339d408e251ced5d441e09352291c7a45fef676a, 0, 4743595.489412308
0x91548e4c6a221610ab1fd3746c2d8ea0119cf49f, 0.24969006849315067, 962844.4799854457
